0,495,43.10000000000001,424,35.0,459,39.050000000000004
1,495,43.10420000000001,424,35.0028,459,39.05350000000001
2,495,43.1084,424,35.0056,459,39.057
3,495,43.1126,424,35.0084,459,39.060500000000005
4,495,43.1168,424,35.0112,459,39.064
5,495,43.121,424,35.014,459,39.0675
6,495,43.12519999999999,424,35.0168,459,39.071
7,495,43.12939999999999,424,35.019600000000004,459,39.0745
8,495,43.13359999999999,424,35.022400000000005,459,39.077999999999996
9,495,43.137799999999984,424,35.025200000000005,459,39.08149999999999
10,495,43.14199999999998,424,35.02800000000001,459,39.084999999999994
11,495,43.14619999999998,424,35.030800000000006,459,39.088499999999996
12,496,43.15039999999998,424,35.03360000000001,460,39.092
13,496,43.154599999999974,424,35.03640000000001,460,39.09549999999999
14,496,43.15879999999997,424,35.03920000000001,460,39.09899999999999
15,496,43.16299999999997,424,35.04200000000001,460,39.10249999999999
16,496,43.16719999999997,424,35.04480000000001,460,39.105999999999995
17,496,43.17139999999996,424,35.04760000000001,460,39.10949999999998
18,496,43.17559999999996,425,35.05040000000001,460,39.112999999999985
19,496,43.17979999999997,425,35.05320000000001,460,39.11649999999999
20,496,43.18399999999996,425,35.05600000000001,460,39.11999999999999
21,496,43.18819999999995,425,35.05880000000001,460,39.12349999999998
22,496,43.19239999999995,425,35.06160000000001,460,39.12699999999998
23,497,43.196599999999954,425,35.064400000000006,461,39.130499999999984
24,497,43.20079999999993,425,35.06720000000001,461,39.13399999999997
25,497,43.204999999999934,425,35.07000000000001,461,39.137499999999974
26,497,43.20919999999993,425,35.07280000000001,461,39.14099999999997
27,497,43.213399999999936,425,35.075600000000016,461,39.14449999999998
28,497,43.21759999999993,425,35.078400000000016,461,39.147999999999975
29,497,43.22179999999993,425,35.08120000000002,461,39.15149999999997
30,497,43.225999999999935,425,35.08400000000002,461,39.15499999999997
31,497,43.23019999999993,425,35.08680000000002,461,39.158499999999975
32,497,43.23439999999992,425,35.08960000000002,461,39.16199999999997
33,497,43.238599999999934,425,35.09240000000002,461,39.16549999999998
34,498,43.242799999999924,425,35.09520000000002,461,39.16899999999997
35,498,43.24699999999992,425,35.09800000000002,461,39.17249999999997
36,498,43.251199999999905,426,35.10080000000002,462,39.17599999999996
37,498,43.255399999999895,426,35.10360000000002,462,39.17949999999996
38,498,43.25959999999991,426,35.10640000000002,462,39.182999999999964
39,498,43.263799999999904,426,35.10920000000002,462,39.18649999999997
40,498,43.267999999999894,426,35.112000000000016,462,39.189999999999955
41,498,43.2721999999999,426,35.114800000000024,462,39.19349999999996
42,498,43.276399999999896,426,35.117600000000024,462,39.19699999999996
43,498,43.28059999999989,426,35.120400000000025,462,39.20049999999996
44,498,43.2847999999999,426,35.123200000000026,462,39.203999999999965
45,499,43.288999999999895,426,35.126000000000026,462,39.20749999999996
46,499,43.29319999999989,426,35.128800000000034,462,39.21099999999996
47,499,43.29739999999988,426,35.131600000000034,462,39.21449999999996
48,499,43.301599999999894,426,35.134400000000035,462,39.21799999999996
49,499,43.3057999999999,426,35.137200000000036,462,39.22149999999996
50,499,43.30999999999987,426,35.140000000000036,462,39.22499999999995
51,499,43.314199999999865,426,35.14280000000004,462,39.228499999999954
52,499,43.31839999999987,426,35.14560000000003,462,39.23199999999995
53,499,43.322599999999866,426,35.14840000000003,462,39.235499999999945
54,499,43.32679999999985,427,35.15120000000003,463,39.23899999999994
55,499,43.33099999999985,427,35.15400000000003,463,39.242499999999936
56,500,43.33519999999986,427,35.15680000000003,463,39.245999999999945
57,500,43.33939999999985,427,35.15960000000003,463,39.24949999999994
58,500,43.343599999999846,427,35.162400000000034,463,39.25299999999994
59,500,43.34779999999985,427,35.165200000000034,463,39.256499999999946
60,500,43.35199999999985,427,35.168000000000035,463,39.25999999999994
61,500,43.356199999999845,427,35.170800000000035,463,39.26349999999994
